listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2973591.328617 type=3 code=54 value=1581
/dev/input/event3 2973591.328617 type=0 code=0 value=0
/dev/input/event3 2973591.333783 type=3 code=54 value=1557
/dev/input/event3 2973591.333783 type=0 code=0 value=0
/dev/input/event3 2973591.339407 type=3 code=54 value=1533
/dev/input/event3 2973591.339407 type=0 code=0 value=0
/dev/input/event3 2973591.344665 type=3 code=54 value=1506
/dev/input/event3 2973591.344665 type=0 code=0 value=0
/dev/input/event3 2973591.350069 type=3 code=53 value=328
/dev/input/event3 2973591.350069 type=3 code=54 value=1478
/dev/input/event3 2973591.350069 type=0 code=0 value=0
/dev/input/event3 2973591.355526 type=3 code=54 value=1451
/dev/input/event3 2973591.355526 type=0 code=0 value=0
/dev/input/event3 2973591.360811 type=3 code=54 value=1425
/dev/input/event3 2973591.360811 type=0 code=0 value=0
/dev/input/event3 2973591.366089 type=3 code=53 value=327
/dev/input/event3 2973591.366089 type=3 code=54 value=1398
/dev/input/event3 2973591.366089 type=0 code=0 value=0
/dev/input/event3 2973591.371753 type=3 code=54 value=1371
/dev/input/event3 2973591.371753 type=0 code=0 value=0
/dev/input/event3 2973591.377098 type=3 code=54 value=1342
/dev/input/event3 2973591.377098 type=0 code=0 value=0
/dev/input/event3 2973591.382509 type=3 code=53 value=326
/dev/input/event3 2973591.382509 type=3 code=54 value=1315
/dev/input/event3 2973591.382509 type=0 code=0 value=0
/dev/input/event3 2973591.387816 type=3 code=53 value=325
/dev/input/event3 2973591.387816 type=3 code=54 value=1288
/dev/input/event3 2973591.387816 type=0 code=0 value=0
/dev/input/event3 2973591.393276 type=3 code=54 value=1260
/dev/input/event3 2973591.393276 type=0 code=0 value=0
/dev/input/event3 2973591.398876 type=3 code=53 value=324
/dev/input/event3 2973591.398876 type=3 code=54 value=1234
/dev/input/event3 2973591.398876 type=0 code=0 value=0
/dev/input/event3 2973591.403975 type=3 code=54 value=1205
/dev/input/event3 2973591.403975 type=0 code=0 value=0
/dev/input/event3 2973591.409585 type=3 code=53 value=323
/dev/input/event3 2973591.409585 type=3 code=54 value=1179
/dev/input/event3 2973591.409585 type=0 code=0 value=0
/dev/input/event3 2973591.414987 type=3 code=54 value=1153
/dev/input/event3 2973591.414987 type=0 code=0 value=0
/dev/input/event3 2973591.420462 type=3 code=53 value=322
/dev/input/event3 2973591.420462 type=3 code=54 value=1126
/dev/input/event3 2973591.420462 type=0 code=0 value=0
/dev/input/event3 2973591.425431 type=3 code=53 value=321
/dev/input/event3 2973591.425431 type=3 code=54 value=1099
/dev/input/event3 2973591.425431 type=0 code=0 value=0
/dev/input/event3 2973591.430906 type=3 code=53 value=320
/dev/input/event3 2973591.430906 type=3 code=54 value=1073
/dev/input/event3 2973591.430906 type=0 code=0 value=0
/dev/input/event3 2973591.436326 type=3 code=53 value=319
/dev/input/event3 2973591.436326 type=3 code=54 value=1046
/dev/input/event3 2973591.436326 type=0 code=0 value=0
/dev/input/event3 2973591.441788 type=3 code=53 value=318
/dev/input/event3 2973591.441788 type=3 code=54 value=1021
/dev/input/event3 2973591.441788 type=0 code=0 value=0
/dev/input/event3 2973591.447197 type=3 code=54 value=996
/dev/input/event3 2973591.447197 type=0 code=0 value=0
/dev/input/event3 2973591.452820 type=3 code=53 value=317
/dev/input/event3 2973591.452820 type=3 code=54 value=971
/dev/input/event3 2973591.452820 type=0 code=0 value=0
/dev/input/event3 2973591.458154 type=3 code=53 value=316
/dev/input/event3 2973591.458154 type=3 code=54 value=947
/dev/input/event3 2973591.458154 type=0 code=0 value=0
/dev/input/event3 2973591.463310 type=3 code=53 value=315
/dev/input/event3 2973591.463310 type=3 code=54 value=923
/dev/input/event3 2973591.463310 type=0 code=0 value=0
/dev/input/event3 2973591.468750 type=3 code=54 value=900
/dev/input/event3 2973591.468750 type=0 code=0 value=0
/dev/input/event3 2973591.474247 type=3 code=53 value=314
/dev/input/event3 2973591.474247 type=3 code=54 value=880
/dev/input/event3 2973591.474247 type=0 code=0 value=0
/dev/input/event3 2973591.479347 type=3 code=53 value=313
/dev/input/event3 2973591.479347 type=3 code=54 value=860
/dev/input/event3 2973591.479347 type=0 code=0 value=0
/dev/input/event3 2973591.484811 type=3 code=54 value=840
/dev/input/event3 2973591.484811 type=0 code=0 value=0
/dev/input/event3 2973591.490258 type=3 code=54 value=822
/dev/input/event3 2973591.490258 type=0 code=0 value=0
/dev/input/event3 2973591.495910 type=3 code=54 value=804
/dev/input/event3 2973591.495910 type=0 code=0 value=0
/dev/input/event3 2973591.501014 type=3 code=53 value=312
/dev/input/event3 2973591.501014 type=3 code=54 value=788
/dev/input/event3 2973591.501014 type=0 code=0 value=0
/dev/input/event3 2973591.506495 type=3 code=54 value=773
/dev/input/event3 2973591.506495 type=0 code=0 value=0
/dev/input/event3 2973591.512062 type=3 code=54 value=759
/dev/input/event3 2973591.512062 type=0 code=0 value=0
/dev/input/event3 2973591.517433 type=3 code=54 value=747
/dev/input/event3 2973591.517433 type=0 code=0 value=0
/dev/input/event3 2973591.522780 type=3 code=54 value=738
/dev/input/event3 2973591.522780 type=0 code=0 value=0
/dev/input/event3 2973591.528349 type=3 code=54 value=729
/dev/input/event3 2973591.528349 type=0 code=0 value=0
/dev/input/event3 2973591.533409 type=3 code=54 value=722
/dev/input/event3 2973591.533409 type=0 code=0 value=0
/dev/input/event3 2973591.539056 type=3 code=53 value=313
/dev/input/event3 2973591.539056 type=3 code=54 value=717
/dev/input/event3 2973591.539056 type=0 code=0 value=0
/dev/input/event3 2973591.544285 type=3 code=54 value=714
/dev/input/event3 2973591.544285 type=0 code=0 value=0
/dev/input/event3 2973591.549841 type=3 code=54 value=713
/dev/input/event3 2973591.549841 type=0 code=0 value=0
/dev/input/event3 2973591.571282 type=3 code=53 value=314
/dev/input/event3 2973591.571282 type=3 code=54 value=714
/dev/input/event3 2973591.571282 type=0 code=0 value=0
/dev/input/event3 2973591.576798 type=3 code=53 value=318
/dev/input/event3 2973591.576798 type=3 code=54 value=721
/dev/input/event3 2973591.576798 type=0 code=0 value=0
/dev/input/event3 2973591.582262 type=3 code=53 value=321
/dev/input/event3 2973591.582262 type=3 code=54 value=730
/dev/input/event3 2973591.582262 type=0 code=0 value=0
/dev/input/event3 2973591.587385 type=3 code=53 value=325
/dev/input/event3 2973591.587385 type=3 code=54 value=740
/dev/input/event3 2973591.587385 type=0 code=0 value=0
/dev/input/event3 2973591.593028 type=3 code=53 value=328
/dev/input/event3 2973591.593028 type=3 code=54 value=751
/dev/input/event3 2973591.593028 type=0 code=0 value=0
/dev/input/event3 2973591.598423 type=3 code=53 value=333
/dev/input/event3 2973591.598423 type=3 code=54 value=764
/dev/input/event3 2973591.598423 type=0 code=0 value=0
/dev/input/event3 2973591.603819 type=3 code=53 value=337
/dev/input/event3 2973591.603819 type=3 code=54 value=778
/dev/input/event3 2973591.603819 type=0 code=0 value=0
/dev/input/event3 2973591.609135 type=3 code=53 value=342
/dev/input/event3 2973591.609135 type=3 code=54 value=793
/dev/input/event3 2973591.609135 type=0 code=0 value=0
/dev/input/event3 2973591.614289 type=3 code=53 value=347
/dev/input/event3 2973591.614289 type=3 code=54 value=808
/dev/input/event3 2973591.614289 type=0 code=0 value=0
/dev/input/event3 2973591.619897 type=3 code=53 value=352
/dev/input/event3 2973591.619897 type=3 code=54 value=827
/dev/input/event3 2973591.619897 type=0 code=0 value=0
/dev/input/event3 2973591.624993 type=3 code=53 value=358
/dev/input/event3 2973591.624993 type=3 code=54 value=846
/dev/input/event3 2973591.624993 type=0 code=0 value=0
/dev/input/event3 2973591.630501 type=3 code=53 value=363
/dev/input/event3 2973591.630501 type=3 code=54 value=865
/dev/input/event3 2973591.630501 type=0 code=0 value=0
/dev/input/event3 2973591.635908 type=3 code=53 value=368
/dev/input/event3 2973591.635908 type=3 code=54 value=886
/dev/input/event3 2973591.635908 type=0 code=0 value=0
/dev/input/event3 2973591.641415 type=3 code=53 value=374
/dev/input/event3 2973591.641415 type=3 code=54 value=909
/dev/input/event3 2973591.641415 type=0 code=0 value=0
/dev/input/event3 2973591.646923 type=3 code=53 value=378
/dev/input/event3 2973591.646923 type=3 code=54 value=931
/dev/input/event3 2973591.646923 type=0 code=0 value=0
/dev/input/event3 2973591.652307 type=3 code=53 value=382
/dev/input/event3 2973591.652307 type=3 code=54 value=954
/dev/input/event3 2973591.652307 type=0 code=0 value=0
/dev/input/event3 2973591.657705 type=3 code=53 value=387
/dev/input/event3 2973591.657705 type=3 code=54 value=977
/dev/input/event3 2973591.657705 type=0 code=0 value=0
/dev/input/event3 2973591.662951 type=3 code=53 value=391
/dev/input/event3 2973591.662951 type=3 code=54 value=1000
/dev/input/event3 2973591.662951 type=0 code=0 value=0
/dev/input/event3 2973591.668405 type=3 code=53 value=395
/dev/input/event3 2973591.668405 type=3 code=54 value=1028
/dev/input/event3 2973591.668405 type=0 code=0 value=0
/dev/input/event3 2973591.673657 type=3 code=53 value=400
/dev/input/event3 2973591.673657 type=3 code=54 value=1056
/dev/input/event3 2973591.673657 type=0 code=0 value=0
/dev/input/event3 2973591.679223 type=3 code=53 value=404
/dev/input/event3 2973591.679223 type=3 code=54 value=1084
/dev/input/event3 2973591.679223 type=0 code=0 value=0
/dev/input/event3 2973591.684354 type=3 code=53 value=409
/dev/input/event3 2973591.684354 type=3 code=54 value=1116
/dev/input/event3 2973591.684354 type=0 code=0 value=0
/dev/input/event3 2973591.689924 type=3 code=53 value=412
/dev/input/event3 2973591.689924 type=3 code=54 value=1147
/dev/input/event3 2973591.689924 type=0 code=0 value=0
/dev/input/event3 2973591.695028 type=3 code=53 value=416
/dev/input/event3 2973591.695028 type=3 code=54 value=1180
/dev/input/event3 2973591.695028 type=0 code=0 value=0
/dev/input/event3 2973591.700440 type=3 code=53 value=419
/dev/input/event3 2973591.700440 type=3 code=54 value=1214
/dev/input/event3 2973591.700440 type=0 code=0 value=0
/dev/input/event3 2973591.705882 type=3 code=53 value=422
/dev/input/event3 2973591.705882 type=3 code=54 value=1250
/dev/input/event3 2973591.705882 type=0 code=0 value=0
/dev/input/event3 2973591.711196 type=3 code=53 value=425
/dev/input/event3 2973591.711196 type=3 code=54 value=1286
/dev/input/event3 2973591.711196 type=0 code=0 value=0
/dev/input/event3 2973591.716766 type=3 code=53 value=426
/dev/input/event3 2973591.716766 type=3 code=54 value=1322
/dev/input/event3 2973591.716766 type=0 code=0 value=0
/dev/input/event3 2973591.722295 type=3 code=53 value=428
/dev/input/event3 2973591.722295 type=3 code=54 value=1358
/dev/input/event3 2973591.722295 type=0 code=0 value=0
/dev/input/event3 2973591.727717 type=3 code=53 value=430
/dev/input/event3 2973591.727717 type=3 code=54 value=1393
/dev/input/event3 2973591.727717 type=0 code=0 value=0
/dev/input/event3 2973591.732761 type=3 code=53 value=431
/dev/input/event3 2973591.732761 type=3 code=54 value=1430
/dev/input/event3 2973591.732761 type=0 code=0 value=0
/dev/input/event3 2973591.738398 type=3 code=53 value=432
/dev/input/event3 2973591.738398 type=3 code=54 value=1465
/dev/input/event3 2973591.738398 type=0 code=0 value=0
/dev/input/event3 2973591.743758 type=3 code=54 value=1498
/dev/input/event3 2973591.743758 type=0 code=0 value=0
/dev/input/event3 2973591.749208 type=3 code=53 value=433
/dev/input/event3 2973591.749208 type=3 code=54 value=1525
/dev/input/event3 2973591.749208 type=0 code=0 value=0
/dev/input/event3 2973591.754691 type=3 code=53 value=435
/dev/input/event3 2973591.754691 type=3 code=54 value=1552
/dev/input/event3 2973591.754691 type=0 code=0 value=0
/dev/input/event3 2973591.760076 type=3 code=53 value=436
/dev/input/event3 2973591.760076 type=3 code=54 value=1580
/dev/input/event3 2973591.760076 type=0 code=0 value=0
/dev/input/event3 2973591.765218 type=3 code=53 value=437
/dev/input/event3 2973591.765218 type=3 code=54 value=1606
/dev/input/event3 2973591.765218 type=0 code=0 value=0
/dev/input/event3 2973591.770636 type=3 code=54 value=1628
/dev/input/event3 2973591.770636 type=0 code=0 value=0
/dev/input/event3 2973591.775942 type=3 code=54 value=1650
/dev/input/event3 2973591.775942 type=0 code=0 value=0
/dev/input/event3 2973591.781533 type=3 code=54 value=1668
/dev/input/event3 2973591.781533 type=0 code=0 value=0
/dev/input/event3 2973591.786989 type=3 code=53 value=438
/dev/input/event3 2973591.786989 type=3 code=54 value=1684
/dev/input/event3 2973591.786989 type=0 code=0 value=0
/dev/input/event3 2973591.792401 type=3 code=54 value=1699
/dev/input/event3 2973591.792401 type=0 code=0 value=0
/dev/input/event3 2973591.797789 type=3 code=53 value=439
/dev/input/event3 2973591.797789 type=3 code=54 value=1710
/dev/input/event3 2973591.797789 type=0 code=0 value=0
/dev/input/event3 2973591.802884 type=3 code=54 value=1720
/dev/input/event3 2973591.802884 type=0 code=0 value=0
/dev/input/event3 2973591.808402 type=3 code=54 value=1727
/dev/input/event3 2973591.808402 type=0 code=0 value=0
/dev/input/event3 2973591.813729 type=3 code=53 value=438
/dev/input/event3 2973591.813729 type=3 code=54 value=1732
/dev/input/event3 2973591.813729 type=0 code=0 value=0
/dev/input/event3 2973591.819388 type=3 code=54 value=1736
/dev/input/event3 2973591.819388 type=0 code=0 value=0
/dev/input/event3 2973591.824599 type=3 code=53 value=437
/dev/input/event3 2973591.824599 type=3 code=54 value=1739
/dev/input/event3 2973591.824599 type=0 code=0 value=0
/dev/input/event3 2973591.830266 type=3 code=54 value=1740
/dev/input/event3 2973591.830266 type=0 code=0 value=0
/dev/input/event3 2973591.835425 type=3 code=53 value=436
/dev/input/event3 2973591.835425 type=0 code=0 value=0
/dev/input/event3 2973591.873336 type=3 code=54 value=1739
/dev/input/event3 2973591.873336 type=0 code=0 value=0
/dev/input/event3 2973591.878582 type=3 code=53 value=434
/dev/input/event3 2973591.878582 type=3 code=54 value=1732
/dev/input/event3 2973591.878582 type=0 code=0 value=0
/dev/input/event3 2973591.884072 type=3 code=53 value=431
/dev/input/event3 2973591.884072 type=3 code=54 value=1720
/dev/input/event3 2973591.884072 type=0 code=0 value=0
/dev/input/event3 2973591.889322 type=3 code=53 value=428
/dev/input/event3 2973591.889322 type=3 code=54 value=1708
/dev/input/event3 2973591.889322 type=0 code=0 value=0
/dev/input/event3 2973591.894856 type=3 code=53 value=425
/dev/input/event3 2973591.894856 type=3 code=54 value=1693
/dev/input/event3 2973591.894856 type=0 code=0 value=0
/dev/input/event3 2973591.900159 type=3 code=53 value=423
/dev/input/event3 2973591.900159 type=3 code=54 value=1677
/dev/input/event3 2973591.900159 type=0 code=0 value=0
/dev/input/event3 2973591.905427 type=3 code=53 value=422
/dev/input/event3 2973591.905427 type=3 code=54 value=1660
/dev/input/event3 2973591.905427 type=0 code=0 value=0
/dev/input/event3 2973591.910918 type=3 code=53 value=420
/dev/input/event3 2973591.910918 type=3 code=54 value=1640
/dev/input/event3 2973591.910918 type=0 code=0 value=0
/dev/input/event3 2973591.916273 type=3 code=53 value=419
/dev/input/event3 2973591.916273 type=3 code=54 value=1617
/dev/input/event3 2973591.916273 type=0 code=0 value=0
/dev/input/event3 2973591.921694 type=3 code=54 value=1594
/dev/input/event3 2973591.921694 type=0 code=0 value=0
/dev/input/event3 2973591.927004 type=3 code=53 value=418
/dev/input/event3 2973591.927004 type=3 code=54 value=1569
/dev/input/event3 2973591.927004 type=0 code=0 value=0
/dev/input/event3 2973591.932501 type=3 code=53 value=417
/dev/input/event3 2973591.932501 type=3 code=54 value=1541
/dev/input/event3 2973591.932501 type=0 code=0 value=0
/dev/input/event3 2973591.937973 type=3 code=53 value=416
/dev/input/event3 2973591.937973 type=3 code=54 value=1514
/dev/input/event3 2973591.937973 type=0 code=0 value=0
/dev/input/event3 2973591.943290 type=3 code=54 value=1485
/dev/input/event3 2973591.943290 type=0 code=0 value=0
/dev/input/event3 2973591.948704 type=3 code=53 value=415
/dev/input/event3 2973591.948704 type=3 code=54 value=1458
/dev/input/event3 2973591.948704 type=0 code=0 value=0
/dev/input/event3 2973591.954109 type=3 code=54 value=1427
/dev/input/event3 2973591.954109 type=0 code=0 value=0
/dev/input/event3 2973591.959363 type=3 code=54 value=1397
/dev/input/event3 2973591.959363 type=0 code=0 value=0
/dev/input/event3 2973591.964551 type=3 code=54 value=1367
/dev/input/event3 2973591.964551 type=0 code=0 value=0
/dev/input/event3 2973591.970111 type=3 code=54 value=1335
/dev/input/event3 2973591.970111 type=0 code=0 value=0
/dev/input/event3 2973591.975680 type=3 code=53 value=414
/dev/input/event3 2973591.975680 type=3 code=54 value=1303
