listening on /dev/input/event3 (type/time/code/value)
/dev/input/event3 2972880.683932 type=3 code=53 value=493
/dev/input/event3 2972880.683932 type=3 code=54 value=917
/dev/input/event3 2972880.683932 type=0 code=0 value=0
/dev/input/event3 2972880.689335 type=3 code=53 value=492
/dev/input/event3 2972880.689335 type=3 code=54 value=913
/dev/input/event3 2972880.689335 type=0 code=0 value=0
/dev/input/event3 2972880.694693 type=3 code=54 value=910
/dev/input/event3 2972880.694693 type=0 code=0 value=0
/dev/input/event3 2972880.700228 type=3 code=54 value=909
/dev/input/event3 2972880.700228 type=0 code=0 value=0
/dev/input/event3 2972880.705406 type=3 code=54 value=907
/dev/input/event3 2972880.705406 type=0 code=0 value=0
/dev/input/event3 2972880.748612 type=3 code=53 value=493
/dev/input/event3 2972880.748612 type=0 code=0 value=0
/dev/input/event3 2972880.754090 type=3 code=53 value=494
/dev/input/event3 2972880.754090 type=3 code=54 value=909
/dev/input/event3 2972880.754090 type=0 code=0 value=0
/dev/input/event3 2972880.759549 type=3 code=53 value=496
/dev/input/event3 2972880.759549 type=3 code=54 value=911
/dev/input/event3 2972880.759549 type=0 code=0 value=0
/dev/input/event3 2972880.765030 type=3 code=53 value=498
/dev/input/event3 2972880.765030 type=3 code=54 value=914
/dev/input/event3 2972880.765030 type=0 code=0 value=0
/dev/input/event3 2972880.770182 type=3 code=53 value=502
/dev/input/event3 2972880.770182 type=3 code=54 value=919
/dev/input/event3 2972880.770182 type=0 code=0 value=0
/dev/input/event3 2972880.775660 type=3 code=53 value=506
/dev/input/event3 2972880.775660 type=3 code=54 value=924
/dev/input/event3 2972880.775660 type=0 code=0 value=0
/dev/input/event3 2972880.781090 type=3 code=53 value=509
/dev/input/event3 2972880.781090 type=3 code=54 value=929
/dev/input/event3 2972880.781090 type=0 code=0 value=0
/dev/input/event3 2972880.786448 type=3 code=53 value=512
/dev/input/event3 2972880.786448 type=3 code=54 value=934
/dev/input/event3 2972880.786448 type=0 code=0 value=0
/dev/input/event3 2972880.791772 type=3 code=53 value=515
/dev/input/event3 2972880.791772 type=3 code=54 value=938
/dev/input/event3 2972880.791772 type=0 code=0 value=0
/dev/input/event3 2972880.797153 type=3 code=53 value=518
/dev/input/event3 2972880.797153 type=3 code=54 value=943
/dev/input/event3 2972880.797153 type=0 code=0 value=0
/dev/input/event3 2972880.802560 type=3 code=53 value=521
/dev/input/event3 2972880.802560 type=3 code=54 value=949
/dev/input/event3 2972880.802560 type=0 code=0 value=0
/dev/input/event3 2972880.808025 type=3 code=53 value=524
/dev/input/event3 2972880.808025 type=3 code=54 value=954
/dev/input/event3 2972880.808025 type=0 code=0 value=0
/dev/input/event3 2972880.813357 type=3 code=53 value=527
/dev/input/event3 2972880.813357 type=3 code=54 value=960
/dev/input/event3 2972880.813357 type=0 code=0 value=0
/dev/input/event3 2972880.818769 type=3 code=53 value=530
/dev/input/event3 2972880.818769 type=3 code=54 value=966
/dev/input/event3 2972880.818769 type=0 code=0 value=0
/dev/input/event3 2972880.824119 type=3 code=53 value=534
/dev/input/event3 2972880.824119 type=3 code=54 value=974
/dev/input/event3 2972880.824119 type=0 code=0 value=0
/dev/input/event3 2972880.829695 type=3 code=53 value=537
/dev/input/event3 2972880.829695 type=3 code=54 value=983
/dev/input/event3 2972880.829695 type=0 code=0 value=0
/dev/input/event3 2972880.835019 type=3 code=53 value=540
/dev/input/event3 2972880.835019 type=3 code=54 value=993
/dev/input/event3 2972880.835019 type=0 code=0 value=0
/dev/input/event3 2972880.840445 type=3 code=53 value=544
/dev/input/event3 2972880.840445 type=3 code=54 value=1003
/dev/input/event3 2972880.840445 type=0 code=0 value=0
/dev/input/event3 2972880.845692 type=3 code=53 value=548
/dev/input/event3 2972880.845692 type=3 code=54 value=1014
/dev/input/event3 2972880.845692 type=0 code=0 value=0
/dev/input/event3 2972880.851138 type=3 code=53 value=551
/dev/input/event3 2972880.851138 type=3 code=54 value=1025
/dev/input/event3 2972880.851138 type=0 code=0 value=0
/dev/input/event3 2972880.856573 type=3 code=53 value=555
/dev/input/event3 2972880.856573 type=3 code=54 value=1039
/dev/input/event3 2972880.856573 type=0 code=0 value=0
/dev/input/event3 2972880.862004 type=3 code=53 value=559
/dev/input/event3 2972880.862004 type=3 code=54 value=1054
/dev/input/event3 2972880.862004 type=0 code=0 value=0
/dev/input/event3 2972880.867289 type=3 code=53 value=561
/dev/input/event3 2972880.867289 type=3 code=54 value=1067
/dev/input/event3 2972880.867289 type=0 code=0 value=0
/dev/input/event3 2972880.872845 type=3 code=53 value=564
/dev/input/event3 2972880.872845 type=3 code=54 value=1079
/dev/input/event3 2972880.872845 type=0 code=0 value=0
/dev/input/event3 2972880.878122 type=3 code=53 value=566
/dev/input/event3 2972880.878122 type=3 code=54 value=1091
/dev/input/event3 2972880.878122 type=0 code=0 value=0
/dev/input/event3 2972880.883589 type=3 code=53 value=567
/dev/input/event3 2972880.883589 type=3 code=54 value=1103
/dev/input/event3 2972880.883589 type=0 code=0 value=0
/dev/input/event3 2972880.888905 type=3 code=53 value=569
/dev/input/event3 2972880.888905 type=3 code=54 value=1114
/dev/input/event3 2972880.888905 type=0 code=0 value=0
/dev/input/event3 2972880.894341 type=3 code=53 value=570
/dev/input/event3 2972880.894341 type=3 code=54 value=1124
/dev/input/event3 2972880.894341 type=0 code=0 value=0
/dev/input/event3 2972880.899780 type=3 code=53 value=571
/dev/input/event3 2972880.899780 type=3 code=54 value=1134
/dev/input/event3 2972880.899780 type=0 code=0 value=0
/dev/input/event3 2972880.905108 type=3 code=54 value=1142
/dev/input/event3 2972880.905108 type=0 code=0 value=0
/dev/input/event3 2972880.910528 type=3 code=54 value=1150
/dev/input/event3 2972880.910528 type=0 code=0 value=0
/dev/input/event3 2972880.915985 type=3 code=53 value=570
/dev/input/event3 2972880.915985 type=3 code=54 value=1157
/dev/input/event3 2972880.915985 type=0 code=0 value=0
/dev/input/event3 2972880.921398 type=3 code=54 value=1164
/dev/input/event3 2972880.921398 type=0 code=0 value=0
/dev/input/event3 2972880.926826 type=3 code=54 value=1170
/dev/input/event3 2972880.926826 type=0 code=0 value=0
/dev/input/event3 2972880.932140 type=3 code=54 value=1176
/dev/input/event3 2972880.932140 type=0 code=0 value=0
/dev/input/event3 2972880.937571 type=3 code=54 value=1182
/dev/input/event3 2972880.937571 type=0 code=0 value=0
/dev/input/event3 2972880.942998 type=3 code=54 value=1183
/dev/input/event3 2972880.942998 type=0 code=0 value=0
/dev/input/event3 2972880.948385 type=3 code=54 value=1185
/dev/input/event3 2972880.948385 type=0 code=0 value=0
/dev/input/event3 2972880.953844 type=3 code=54 value=1187
/dev/input/event3 2972880.953844 type=0 code=0 value=0
/dev/input/event3 2972880.959323 type=3 code=54 value=1191
/dev/input/event3 2972880.959323 type=0 code=0 value=0
/dev/input/event3 2972880.964638 type=3 code=54 value=1194
/dev/input/event3 2972880.964638 type=0 code=0 value=0
/dev/input/event3 2972880.970028 type=3 code=53 value=571
/dev/input/event3 2972880.970028 type=3 code=54 value=1198
/dev/input/event3 2972880.970028 type=0 code=0 value=0
/dev/input/event3 2972880.975451 type=3 code=54 value=1201
/dev/input/event3 2972880.975451 type=0 code=0 value=0
/dev/input/event3 2972880.980821 type=3 code=54 value=1204
/dev/input/event3 2972880.980821 type=0 code=0 value=0
/dev/input/event3 2972880.986153 type=3 code=53 value=572
/dev/input/event3 2972880.986153 type=3 code=54 value=1207
/dev/input/event3 2972880.986153 type=0 code=0 value=0
/dev/input/event3 2972880.991590 type=3 code=54 value=1210
/dev/input/event3 2972880.991590 type=0 code=0 value=0
/dev/input/event3 2972880.996919 type=3 code=54 value=1212
/dev/input/event3 2972880.996919 type=0 code=0 value=0
/dev/input/event3 2972881.002411 type=3 code=53 value=573
/dev/input/event3 2972881.002411 type=3 code=54 value=1214
/dev/input/event3 2972881.002411 type=0 code=0 value=0
/dev/input/event3 2972881.007812 type=3 code=54 value=1215
/dev/input/event3 2972881.007812 type=0 code=0 value=0
/dev/input/event3 2972881.013214 type=3 code=54 value=1217
/dev/input/event3 2972881.013214 type=0 code=0 value=0
/dev/input/event3 2972881.018601 type=3 code=53 value=574
/dev/input/event3 2972881.018601 type=3 code=54 value=1218
/dev/input/event3 2972881.018601 type=0 code=0 value=0
/dev/input/event3 2972881.023995 type=3 code=54 value=1219
/dev/input/event3 2972881.023995 type=0 code=0 value=0
/dev/input/event3 2972881.034658 type=3 code=54 value=1220
/dev/input/event3 2972881.034658 type=0 code=0 value=0
/dev/input/event3 2972881.040167 type=3 code=53 value=575
/dev/input/event3 2972881.040167 type=3 code=54 value=1221
/dev/input/event3 2972881.040167 type=0 code=0 value=0
/dev/input/event3 2972881.050837 type=3 code=54 value=1222
/dev/input/event3 2972881.050837 type=0 code=0 value=0
/dev/input/event3 2972881.083325 type=3 code=53 value=576
/dev/input/event3 2972881.083325 type=0 code=0 value=0
/dev/input/event3 2972881.093971 type=3 code=54 value=1221
/dev/input/event3 2972881.093971 type=0 code=0 value=0
/dev/input/event3 2972881.099502 type=3 code=54 value=1219
/dev/input/event3 2972881.099502 type=0 code=0 value=0
/dev/input/event3 2972881.104817 type=3 code=54 value=1214
/dev/input/event3 2972881.104817 type=0 code=0 value=0
/dev/input/event3 2972881.110310 type=3 code=53 value=575
/dev/input/event3 2972881.110310 type=3 code=54 value=1204
/dev/input/event3 2972881.110310 type=0 code=0 value=0
/dev/input/event3 2972881.115825 type=3 code=53 value=574
/dev/input/event3 2972881.115825 type=3 code=54 value=1192
/dev/input/event3 2972881.115825 type=0 code=0 value=0
/dev/input/event3 2972881.121027 type=3 code=53 value=572
/dev/input/event3 2972881.121027 type=3 code=54 value=1180
/dev/input/event3 2972881.121027 type=0 code=0 value=0
/dev/input/event3 2972881.126488 type=3 code=53 value=568
/dev/input/event3 2972881.126488 type=3 code=54 value=1165
/dev/input/event3 2972881.126488 type=0 code=0 value=0
/dev/input/event3 2972881.131822 type=3 code=53 value=564
/dev/input/event3 2972881.131822 type=3 code=54 value=1151
/dev/input/event3 2972881.131822 type=0 code=0 value=0
/dev/input/event3 2972881.137230 type=3 code=53 value=559
/dev/input/event3 2972881.137230 type=3 code=54 value=1136
/dev/input/event3 2972881.137230 type=0 code=0 value=0
/dev/input/event3 2972881.142607 type=3 code=53 value=554
/dev/input/event3 2972881.142607 type=3 code=54 value=1123
/dev/input/event3 2972881.142607 type=0 code=0 value=0
/dev/input/event3 2972881.147882 type=3 code=53 value=549
/dev/input/event3 2972881.147882 type=3 code=54 value=1109
/dev/input/event3 2972881.147882 type=0 code=0 value=0
/dev/input/event3 2972881.153383 type=3 code=53 value=544
/dev/input/event3 2972881.153383 type=3 code=54 value=1094
/dev/input/event3 2972881.153383 type=0 code=0 value=0
/dev/input/event3 2972881.158735 type=3 code=53 value=538
/dev/input/event3 2972881.158735 type=3 code=54 value=1080
/dev/input/event3 2972881.158735 type=0 code=0 value=0
/dev/input/event3 2972881.164135 type=3 code=53 value=533
/dev/input/event3 2972881.164135 type=3 code=54 value=1066
/dev/input/event3 2972881.164135 type=0 code=0 value=0
/dev/input/event3 2972881.169552 type=3 code=53 value=528
/dev/input/event3 2972881.169552 type=3 code=54 value=1050
/dev/input/event3 2972881.169552 type=0 code=0 value=0
/dev/input/event3 2972881.174941 type=3 code=53 value=522
/dev/input/event3 2972881.174941 type=3 code=54 value=1036
/dev/input/event3 2972881.174941 type=0 code=0 value=0
/dev/input/event3 2972881.180457 type=3 code=53 value=517
/dev/input/event3 2972881.180457 type=3 code=54 value=1022
/dev/input/event3 2972881.180457 type=0 code=0 value=0
/dev/input/event3 2972881.185804 type=3 code=53 value=512
/dev/input/event3 2972881.185804 type=3 code=54 value=1008
/dev/input/event3 2972881.185804 type=0 code=0 value=0
/dev/input/event3 2972881.191190 type=3 code=53 value=506
/dev/input/event3 2972881.191190 type=3 code=54 value=995
/dev/input/event3 2972881.191190 type=0 code=0 value=0
/dev/input/event3 2972881.196604 type=3 code=53 value=501
/dev/input/event3 2972881.196604 type=3 code=54 value=982
/dev/input/event3 2972881.196604 type=0 code=0 value=0
/dev/input/event3 2972881.201920 type=3 code=53 value=497
/dev/input/event3 2972881.201920 type=3 code=54 value=971
/dev/input/event3 2972881.201920 type=0 code=0 value=0
/dev/input/event3 2972881.207329 type=3 code=53 value=492
/dev/input/event3 2972881.207329 type=3 code=54 value=960
/dev/input/event3 2972881.207329 type=0 code=0 value=0
/dev/input/event3 2972881.212616 type=3 code=53 value=488
/dev/input/event3 2972881.212616 type=3 code=54 value=950
/dev/input/event3 2972881.212616 type=0 code=0 value=0
/dev/input/event3 2972881.218152 type=3 code=53 value=483
/dev/input/event3 2972881.218152 type=3 code=54 value=942
/dev/input/event3 2972881.218152 type=0 code=0 value=0
/dev/input/event3 2972881.223653 type=3 code=53 value=481
/dev/input/event3 2972881.223653 type=3 code=54 value=934
/dev/input/event3 2972881.223653 type=0 code=0 value=0
/dev/input/event3 2972881.228981 type=3 code=53 value=479
/dev/input/event3 2972881.228981 type=3 code=54 value=929
/dev/input/event3 2972881.228981 type=0 code=0 value=0
/dev/input/event3 2972881.234369 type=3 code=53 value=478
/dev/input/event3 2972881.234369 type=3 code=54 value=925
/dev/input/event3 2972881.234369 type=0 code=0 value=0
/dev/input/event3 2972881.239847 type=3 code=54 value=924
/dev/input/event3 2972881.239847 type=0 code=0 value=0
/dev/input/event3 2972881.245174 type=3 code=53 value=477
/dev/input/event3 2972881.245174 type=3 code=54 value=922
/dev/input/event3 2972881.245174 type=0 code=0 value=0
/dev/input/event3 2972881.255962 type=3 code=54 value=921
/dev/input/event3 2972881.255962 type=0 code=0 value=0
/dev/input/event3 2972881.320804 type=3 code=54 value=922
/dev/input/event3 2972881.320804 type=0 code=0 value=0
/dev/input/event3 2972881.326029 type=3 code=53 value=478
/dev/input/event3 2972881.326029 type=0 code=0 value=0
/dev/input/event3 2972881.331480 type=3 code=54 value=923
/dev/input/event3 2972881.331480 type=0 code=0 value=0
/dev/input/event3 2972881.336837 type=3 code=54 value=925
/dev/input/event3 2972881.336837 type=0 code=0 value=0
/dev/input/event3 2972881.342163 type=3 code=53 value=479
/dev/input/event3 2972881.342163 type=3 code=54 value=926
/dev/input/event3 2972881.342163 type=0 code=0 value=0
/dev/input/event3 2972881.347638 type=3 code=54 value=928
/dev/input/event3 2972881.347638 type=0 code=0 value=0
/dev/input/event3 2972881.353011 type=3 code=53 value=481
/dev/input/event3 2972881.353011 type=3 code=54 value=930
/dev/input/event3 2972881.353011 type=0 code=0 value=0
/dev/input/event3 2972881.358462 type=3 code=53 value=482
/dev/input/event3 2972881.358462 type=3 code=54 value=933
/dev/input/event3 2972881.358462 type=0 code=0 value=0
/dev/input/event3 2972881.363771 type=3 code=53 value=483
/dev/input/event3 2972881.363771 type=3 code=54 value=936
/dev/input/event3 2972881.363771 type=0 code=0 value=0
/dev/input/event3 2972881.369219 type=3 code=53 value=484
/dev/input/event3 2972881.369219 type=3 code=54 value=938
/dev/input/event3 2972881.369219 type=0 code=0 value=0
/dev/input/event3 2972881.374614 type=3 code=53 value=485
/dev/input/event3 2972881.374614 type=3 code=54 value=941
/dev/input/event3 2972881.374614 type=0 code=0 value=0
/dev/input/event3 2972881.380114 type=3 code=53 value=487
/dev/input/event3 2972881.380114 type=3 code=54 value=944
/dev/input/event3 2972881.380114 type=0 code=0 value=0
/dev/input/event3 2972881.385380 type=3 code=53 value=488
/dev/input/event3 2972881.385380 type=3 code=54 value=947
/dev/input/event3 2972881.385380 type=0 code=0 value=0
/dev/input/event3 2972881.390841 type=3 code=53 value=489
/dev/input/event3 2972881.390841 type=3 code=54 value=949
/dev/input/event3 2972881.390841 type=0 code=0 value=0
/dev/input/event3 2972881.396244 type=3 code=53 value=490
/dev/input/event3 2972881.396244 type=3 code=54 value=952
/dev/input/event3 2972881.396244 type=0 code=0 value=0
/dev/input/event3 2972881.401660 type=3 code=53 value=491
/dev/input/event3 2972881.401660 type=3 code=54 value=954
/dev/input/event3 2972881.401660 type=0 code=0 value=0
/dev/input/event3 2972881.407027 type=3 code=53 value=492
/dev/input/event3 2972881.407027 type=3 code=54 value=956
/dev/input/event3 2972881.407027 type=0 code=0 value=0
/dev/input/event3 2972881.412504 type=3 code=53 value=493
/dev/input/event3 2972881.412504 type=3 code=54 value=959
/dev/input/event3 2972881.412504 type=0 code=0 value=0
